covid 19,1612
wear mask,876
wearing mask,554
face mask,305
mask wearing,226
social distancing,177
mask mandate,163
corona virus,158
spread covid,130
wash hands,90
face masks,76
social distance,75
without mask,73
mask social,62
washing hands,62
wore mask,61
people wear,60
stop spread,59
bob woodward,57
19 mask,56
battery powered,55
19 cases,54
wear face,54
trump knew,54
get infected,53
mask avoid,51
put mask,49
trump told,49
mask covid,48
fight covid,48
stop thinknew,47
thinknew times,47
times new,47
new attitudeswe,47
attitudeswe live,47
live corona,47
virus hn1,47
hn1 aids,47
aids vaccine,47
vaccine body,47
body make,47
make antibodies,47
antibodies get,47
infected wearing,47
avoid crowding,47
crowding washing,47
stay safe,46
wear masks,46
refused wear,45
mask use,45
public health,45
deadly virus,45
indoor rallies,44
wearing face,44
mask public,44
mask protect,43
covid19 coronavirus,43
prevent spread,42
told bob,42
powered face,42
foggy glasses,42
19 pandemic,41
190 000,40
knew covid,40
mask mandates,39
mask amp,39
february trump,39
spreads air,39
people wore,39
woodward coronavirus,38
coronavirus covid19,37
american people,37
face covering,37
since trump,36
pope francis,35
due covid,35
7th february,35
coronavirus extremely,35
extremely deadly,35
deadly spreads,35
air since,35
trump many,35
many indoor,35
rallies exposing,35
exposing supporters,35
supporters deadly,35
virus wanted,35
wanted packed,35
packed crowds,35
crowds laughed,35
laughed people,35
slow spread,34
must wear,34
wearing masks,33
19 airborne,32
anti mask,31
coronavirus pandemic,31
wears mask,31
mask coronavirus,31
mask seeks,31
need wear,30
seeks fight,30
spread coronavirus,29
gas mask,29
n95 mask,29
200 000,29
mask learn,29
stay home,29
trump lied,28
via etsy,28
leave home,27
19 month,27
national mask,27
said covid,27
coronavirus infection,26
task force,26
knew deadly,26
go away,26
dr fauci,26
donald trump,26
mask maintain,26
month old,26
like flu,26
fashion accessory,26
severity coronavirus,25
coronavirus mask,25
people wearing,25
000 dead,25
died covid,25
people died,25
simple leave,25
home must,25
please wear,24
surgical mask,24
coronavirus deadly,24
mask could,24
19 like,24
deadly flu,24
pick perilous,24
perilous path,24
path health,24
health protector,24
protector fashion,24
mask wash,23
coronavirus task,23
february saying,23
19 hoax,23
maintain social,23
mask guidelines,23
take mask,23
virus hoax,23
large gatherings,23
distancing wearing,23
masks pick,23
follow covid,23
face fines,22
mask face,22
19 virus,22
amp mask,22
19 spread,22
19 amp,22
facemask mask,22
amid covid,22
mask mask,21
protect covid,21
amp airborne,21
guidelines face,21
realdonaldtrump 7th,21
distancing mask,20
knew coronavirus,20
infection may,20
may determined,20
determined face,20
protect others,20
white house,20
statewide mask,20
mask cover,20
joe biden,20
without wearing,20
many people,20
called virus,20
5x deadly,20
covid foggy,20
old baby,20
flight 19,20
000 people,19
study suggests,19
masks work,19
hand washing,19
get covid,19
wearing social,19
mask makes,19
coronavirus cases,19
knew airborne,19
deadly covid,19
mask ordinance,19
mask help,19
request wear,19
flu even,19
saying virus,19
hoax said,19
quebecers follow,19
fines saturday,19
flu amp,19
public spaces,18
deadly airborne,18
everyone wear,18
worse flu,18
mask requirements,18
use mask,18
mike_pence realdonaldtrump,18
one day,18
mask properly,18
virus deadly,18
trump february,18
virus 5x,18
airborne called,18
even republicans,18
republicans request,18
mask mocks,18
mocks state,18
state violation,18
violation large,18
francis removes,17
removes mask,17
mask touches,17
touches worshippers,17
keep safe,17
use study,17
protection coronavirus,17
fight coronavirus,17
need mask,17
help stop,17
remove mask,17
super spreader,17
nancy pelosi,17
could saved,17
positive covid,17
cotton masks,17
coronavirus facemask,17
cops haul,17
baby wearing,17
mask hygiene,17
spread virus,16
herman cain,16
physical distancing,16
safe wear,16
president trump,16
mask wearers,16
deadly coronavirus,16
flu trump,16
fauci said,16
mask stop,16
