mask,4069
coronavirus,2880
gas,970
gaetz,788
virus,720
face,665
matt,664
wearing,625
vote,587
people,573
wears,573
corona,551
wear,549
rep,504
masks,438
house,376
covid,365
19,338
floor,309
get,265
need,236
amp,235
protect,234
florida,231
n95,228
new,227
response,221
one,212
surgical,206
bill,195
hands,192
use,191
via,185
covid19,175
medical,173
coronaalert,164
package,162
like,154
wash,151
coronavirusoutbreak,149
sick,147
please,146
funding,144
repmattgaetz,141
buying,140
news,139
stay,134
also,130
hand,129
panic,129
take,128
spread,128
think,126
know,126
go,125
safe,123
abc,122
address,121
china,119
even,118
buy,118
would,118
help,118
prevent,117
us,117
avoid,117
public,115
work,112
wore,112
outbreak,112
covid_19,111
mattgaetz,111
covid2019,109
stop,106
free,105
disposable,105
make,104
trump,104
health,104
world,101
shortage,100
time,100
stock,99
sanitizer,98
got,97
still,97
made,96
going,96
home,95
put,94
getting,93
air,93
today,92
around,91
sold,91
way,90
facemask,90
see,89
fight,88
keep,87
could,87
everyone,86
cases,86
n95mask,84
coronavirusupdates,84
good,83
says,82
every,79
coronavirusinindia,78
really,76
flu,76
price,76
usa,76
risk,76
attention,76
re,75
essential,74
mocks,73
may,73
person,73
coronavirususa,73
someone,72
wants,72
man,71
india,71
2019ncov,71
protection,70
want,70
due,69
day,69
shipping,69
strapping,68
3ly,68
testkits,68
infected,67
said,65
save,65
congress,65
na,64
gloves,64
first,62
million,62
hoping,62
voted,61
without,61
look,60
care,60
spreading,59
others,59
best,58
joke,58
live,58
using,58
disease,57
making,57
taking,57
nose,57
infection,57
actually,56
realdonaldtrump,56
guy,55
death,55
amid,55
mouth,55
better,55
large,55
right,53
bad,53
500,53
died,52
say,52
size,52
well,51
congressman,51
400,51
delhi,51
protective,50
washing,50
reason,50
touch,50
let,50
whole,50
coronaoutbreak,49
spending,49
patients,49
prevents,49
touching,48
sir,48
wo,47
travel,47
sure,47
government,47
die,47
workers,47
symptoms,47
away,47
condom,47
global,46
two,46
hope,45
covidー19,45
cough,45
much,45
told,44
anyone,44
diameter,44
entry,44
act,44
available,44
emergency,43
healthy,43
cell,43
thing,43
nobody,43
country,42
transmitted,42
supply,41
republican,41
funny,41
effective,41
hospital,41
nothing,41
instead,41
pence,40
used,40
many,40
already,40
micro,40
must,40
case,40
least,39
11,39
healthcare,39
gon,39
contact,39
aids,39
ca,39
read,39
30,39
experts,39
cnnpolitics,39
life,38
nbcnews,38
shit,38
stupid,38
000,38
settle,38
might,38
3m,37
self,37
airport,37
media,36
updates,36
feel,36
novel,36
cdcgov,36
back,36
photo,35
diy,35
gop,35
high,35
idea,35
south,35
week,35
staff,35
production,35
human,34
wednesday,34
general,34
10,34
ass,34
serious,34
come,34
something,34
another,34
ppl,34
dr,33
coughing,33
always,33
droplets,33
cnn,33
idiot,33
since,33
next,33
precautions,33
important,33
needs,33
story,32
saw,32
smartnews,32
find,32
airborne,32
family,32
coronvirus,32
pandemic,31
working,31
rises,31
doctor,31
cdc,31
give,31
coronavirusindia,31
fears,31
bjp,31
found,30
small,30
fear,30
close,30
little,30
last,30
measures,30
across,30
paper,30
maybe,30
rs,30
useless,29
saying,29
toll,29
seriously,29
tell,29
trade,29
members,29
pharmacists,29
wrong,29
shows,29
real,28
show,28
soap,28
stores,28
iran,28
anything,28
sanitizers,28
yet,28
thought,28
fucking,28
review,28
narendramodi,28
situation,27
seen,27
makes,27
americans,27
supplies,27
safety,27
control,27
check,27
chinese,27
2020,27
scare,27
korea,27
start,27
govt,27
respiratory,27
woman,27
areas,27
mp,27
city,26
hoax,26
worsens,26
eyes,26
nyc,26
fuck,26
anti,26
simple,26
money,26
ur,26
state,26
unless,26
things,26
sense,26
cause,26
trying,26
video,26
ill,26
prices,26
year,26
scared,26
ones,26
ve,25
respirator,25
went,25
properly,25
crisis,25
days,25
dying,25
muzzles,25
mattgaetzisatool,25
hit,25
fun,25
daily,25
enough,24
lol,24
never,24
times,24
shortages,24
patient,24
95,24
great,24
asked,24
looking,24
oh,24
hey,24
grounded,24
guys,24
doctors,24
demand,24
white,24
name,24
catch,24
visit,23
normal,23
ll,23
water,23
security,23
thinking,23
mocking,23
filter,23
pmoindia,23
epidemic,23
wan,23
alcohol,23
deadly,23
mohfw_india,23
believe,22
full,22
flight,22
walking,22
official,22
amazon,22
outside,22
asian,22
washington,22
dont,22
100,22
50,22
try,22
cold,22
road,22
cost,22
parliament,22
looks,21
probably,21
type,21
everything,21
top,21
less,21
protecting,21
number,21
ever,21
cover,21
yes,21
etc,21
london,21
mean,21
thank,21
italy,21
selling,21
train,20
forget,20
billion,20
raw,20
prevention,20
passed,20
ahead,20
lot,20
persons,20
obviously,20
big,20
sneezing,20
running,20
worried,20
worry,20
defends,20
the,20
understand,20
per,20
lost,20
among,20
black,20
ask,20
drharshvardhan,20
vp,19
picture,19
moron,19
love,19
advice,19
america,19
line,19
moment,19
25,19
confirmed,19
hiv,19
vulnerable,19
un,19
uk,19
run,19
it,19
measure,19
modi,19
bring,19
kind,19
wonder,19
