gram,counts
arkansas,337
clear,335
keeping,334
cancer,334
hydroxychloroquine,333
etsy,333
refuses,332
mind,332
dewine,329
sorry,329
11,328
mr,328
wonder,324
weekend,323
illness,322
child,321
65,321
surges,318
scientists,317
condition,317
beat,316
contracting,315
warns,314
12,314
facebook,313
maintain,313
camp,307
hours,305
cruz,302
office,301
bbc,299
crisis,295
curb,295
issued,294
foxnews,294
spits,294
gloves,293
april,293
choice,292
ga,292
bus,291
sheriffs,291
feinstein,287
maga,286
regrets,286
daughter,286
frequently,285
street,285
microns,283
son,281
anna,281
fundraiser,280
gatherings,279
hospitals,279
boy,279
global,276
disney,276
complications,274
boris,273
critical,272
gave,271
dumb,271
flight,270
block,269
goggles,269
update,268
employees,267
saturday,266
tweet,265
recommend,259
later,259
reopening,259
running,259
age,258
message,258
kevin,257
large,255
talk,255
michigan,254
potus,253
blames,253
ted,252
gotten,252
august,252
shoppers,252
retailers,251
nationwide,250
compulsory,250
forbids,249
tam,248
in,247
fines,246
plan,246
cure,246
tedcruz,246
link,245
wave,244
hospitalized,244
fall,244
size,244
indiana,243
press,243
killing,243
steadfastly,243
behind,243
opposed,242
started,240
whether,240
calling,240
sanitizer,240
cool,240
bill,239
thehermancain,239
colorado,237
victoria,236
preventing,236
misinformation,236
favorite,235
washable,234
50,233
price,233
offer,233
toll,231
consider,231
hygiene,230
medicine,230
hermancain,228
diagnosed,226
greater,226
morning,226
thinks,225
homemade,224
falling,224
red,222
emergency,222
hot,220
helmet,219
suing,219
dad,217
thehill,217
talking,217
viruses,215
wisconsin,214
food,212
bans,212
san,211
gun,210
psychopaths,209
faces,208
system,207
worst,207
74,207
thinking,207
you,206
tuesday,206
map,206
driver,205
conspiracy,205
australia,205
meeting,205
supporters,205
narcissists,203
cuts,203
relief,201
bring,201
sign,201
publicly,201
percent,200
currently,200
caused,199
thousands,198
imaskupforyoudoitforme,198
voids,198
gon,196
difficult,195
reports,195
140,195
mcdonald,194
happy,192
proposes,192
personal,191
guidance,191
novel,190
mandating,189
simply,188
parents,188
racist,188
questions,187
showing,187
masker,187
joke,184
meltdown,184
govmikedewine,183
treatment,182
ignorant,181
reopen,181
beach,179
airlines,178
executive,178
takes,177
la,176
thursday,175
predicts,175
fashion,175
karma,175
level,174
loses,174
statement,172
22,172
returns,172
dog,171
suggest,171
pictured,170
unless,170
neilclark66,169
wish,169
poll,169
gone,169
withholding,169
respect,169
event,169
admission,168
blamed,167
eating,167
nancy,167
policies,166
weapon,166
six,166
nurses,165
resume,165
boss,164
marcorubio,164
ingrahamangle,164
everybody,163
louisiana,162
nobody,162
ur,162
money,161
speaker,161
rest,160
led,160
journal,160
true,158
facilities,157
keishabottoms,157
park,157
rip,157
politics,156
rises,156
dollar,156
en,156
tx,156
offers,156
stupidity,156
came,156
mandatemasks,155
18,155
spreads,154
immune,154
protests,154
judge,153
dollarsvisit,153
wearers,153
began,152
oxford,152
apart,151
blaming,151
levels,151
bottoms,150
half,149
pass,149
ny,149
hype,149
debate,149
maskers,148
several,148
summer,148
resist,147
pressure,147
kansas,146
document,146
major,146
evers,146
and,146
topic,146
urges,145
request,145
leader,145
circulation,145
follows,144
americanair,143
johnson,143
minnesota,142
versus,142
india,142
respirator,141
line,141
editorial,141
vowing,140
assesses,140
stance,140
sweden,139
pepper,138
joebiden,136
dons,136
plans,136
gavinnewsom,135
researchers,135
fights,135
supermarkets,135
democratic,134
tips,134
bolsonaro,134
lawsuit,133
illinois,133
bryan,133
car,132
floor,132
eminem,131
side,131
karen,131
cranston,131
nj,130
kroger,130
addition,130
briefing,129
coronaviruspandemic,129
donaldtrump,129
left,129
tomorrow,129
buying,128
regularly,128
opinion,128
helping,127
reveals,126
needed,126
zone,126
exemption,126
tweets,125
stanford,125
lower,125
related,124
south,124
bunnings,124
act,124
an,123
infect,123
seems,123
aug,122
southwest,122
dispute,122
pleads,122
diego,122
suspends,121
sprayed,121
false,121
dade,121
track,121
course,120
lead,120
pic,120
parades,120
arrested,120
gear,120
1st,119
rap,119
blame,118
task,118
looks,118
proven,118
leadership,118
fox,118
criticises,117
maskupwiththemascots,117
living,117
rising,117
mascots,117
looking,117
attacked,116
mississippi,116
recent,115
constitutional,115
return,114
regret,114
hundreds,114
officer,113
restricted,113
finds,113
withdraws,113
removing,112
co,112
happen,112
137,111
14,111
lawmaker,111
expresses,111
women,110
skeptic,109
low,109
seeing,109
spit,109
council,109
dc,109
valve,108
explained,108
conference,108
whitehouse,108
limit,108
coverage,107
gives,107
canada,107
factories,107
security,107
clean,106
redbubble,106
chuckwoolery,106
loved,106
guide,105
houston,105
crowd,105
responsibility,105
jim_jordan,105
followed,105
ways,105
nye,105
allegedly,105
north,104
hell,104
weather,104
exposed,104
tuscaloosa,103
keisha,103
confirmed,103
agree,103
user,103
decision,103
rallies,103
he,103
forceful,102
pocket,102
impact,102
game,102
spike,102
laws,101
hong,101
on,101
cuomo,101
center,100
mike,100
be,100
french,99
failing,99
facial,99
wire,99
kong,99
attend,99
facecoverings,99
rebel,98
googlenews,98
tells,98
risks,98
layers,98
implores,98
valved,98
localities,98
activists,98
rebukes,97
mandatorymasks,97
works,97
shopper,97
madmaskr,96
transport,96
passed,96
hats,96
building,96
masksforsale,95
makemasksmandatory,95
exempt,95
officers,94
longer,94
maskshops,94
pre,94
exiting,93
twitter,93
redfield,93
nomasks,93
fl,93
lance,93
name,93
entrepreneur,93
crowded,92
facility,91
gyms,91
posted,91
cbc,91
battle,91
briankempga,90
vs,90
voxdotcom,90
hill,89
sell,89
challenge,89
explain,89
benioff,88
az,88
usatoday,88
pleated,88
dropped,88
asda,88
thru,87
ivey,87
continues,87
delta,87
families,87
24th,87
130,86
spotted,86
jobless,85
france,85
nbcnews,85
approaches,85
raw,84
tosses,84
maskssavelives,84
stricter,84
google,84
closed,84
set,83
york,83
golfs,83
propaganda,83
cold,83
runs,83
bombshell,83
hair,82
complaining,82
grijalva,82
total,81
areas,81
polis,81
scheduled,81
banning,81
delhi,80
travelling,80
minutes,80
disability,80
strikes,79
dining,79
bar,79
contract,79
miles,79
reminder,78
op,78
parscale,78
convention,78
factory,78
carrying,78
ordered,78
info,78
forecast,78
usually,78
banksy,78
132,77
couple,77
ct,77
reuters,77
secretary,77
mailonline,77
saved,77
theories,77
this,77
tree,77
walz,76
idea,76
eid,76
visiting,76
louiegohmert,76
suspended,76
indoors,76
palm,76
sam,76
22435,76
35517,76
invisible,76
trumps,76
29525,76
theangiestanton,75
ignorance,75
sources,75
myths,75
ex,74
soldiers,74
fly,74
multiple,74
club,74
nsw,74
interior,73
icu,73
slowthespread,73
stuck,73
tribal,73
sainsbury,73
election,73
worry,72
past,72
pritzker,72
doodle,72
20th,72
hoaxes,72
victim,72
msnbc,72
sight,72
deleted,72
robert,72
surgeon,72
ignoring,72
eyes,72
deaf,71
attendance,71
review,71
giving,71
dixie,71
fridayvibes,71
marc,71
250,71
6ft,71
winn,71
paid,70
jacksonville,70
passengers,70
issuing,70
scolded,70
mounts,70
vaccines,70
baltimore,70
stylists,70
david,70
surging,70
restricts,70
voting,69
abbott,69
govstitt,69
senators,69
various,69
rotten,69
masksforall,69
cures,69
golf,69
chose,69
drop,69
among,68
noseyou,68
sham,68
encourage,68
exercising,68
stage,68
bit,68
774,68
rejected,68
list,68
ungodly,68
effectiveness,67
shame,67
statements,67
georgians,67
with,67
london,67
ordinance,67
governments,67
politicizing,67
bernhardt,67
beshear,67
californiacovid,66
cavalier,66
recommended,66
berniesanders,66
hat,65
indifference,65
slam,65
huntington,65
babies,65
sainsburys,65
newsom,65
callous,65
buhari,65
provide,65
brazilian,64
donated,64
borisjohnson,64
flying,64
wounded,64
everywhere,64
perfect,63
sued,63
carolina,63
averse,63
sunday,62
type,62
corruption,62
kate,62
backs,62
brazil,62
134,62
moron,61
lack,61
valves,61
no,61
patient,61
easier,61
resistance,61
eat,61
huffpostpol,61
nation,61
cnbc,61
difference,60
300,60
facecovering,60
breath,60
europe,60
puts,60
injunction,60
church,60
classes,60
clients,60
slams,60
ban,60
efforts,60
dont,59
makeup,59
jaketapper,59
restrain,59
drive,59
kills,59
brain,59
safely,59
warning,58
sars,58
posts,58
missouri,58
shared,57
capital,57
member,57
scientific,57
exceptions,57
prove,57
relaunch,57
seat,57
focus,57
kentucky,57
natural,57
votes,56
lung,56
patriotism,56
cov,56
term,56
vulnerable,56
qanon,56
room,56
rt,56
flashes,56
reduced,56
sent,56
shoulder,56
hints,55
pitch,55
zazzle,55
perhaps,55
symbol,55
road,55
knows,55
adds,55
scamdemic,55
kay,55
sides,55
hide,54
adams,54
waiver,54
team,54
english,54
lips,54
overreach,54
extends,54
colleagues,54
detrimental,54
voluntary,54
masking,54
sweat,54
approach,53
guys,53
seek,53
derides,53
hidden,53
cheeks,53
advisory,53
decreases,53
charity,53
amlo,53
problems,53
lighter,53
thoughts,53
whitmer,52
belt,52
announces,52
fails,52
wife,52
voices,52
arrest,52
hotel,52
effort,52
polls,52
pretty,51
promoted,51
camillalong,51
desantis,51
beginning,51
troubled,51
december,51
immunity,51
pm,51
epicenter,51
step,51
reasons,50
halt,50
conspiracists,50
aides,50
jennifer,50
cut,50
star,50
letting,50
sabotage,50
britons,49
homeless,49
department,49
lucky,49
loose,49
pleading,49
forced,49
aniston,49
immature,49
stand,48
prior,48
23,48
mexican,48
utah,48
lawyers,48
fourth,48
bowels,47
joins,47
facts,47
match,47
spurns,47
sue,47
when,47
pay,47
expect,47
birx,46
expense,46
leads,46
chelmsford,46
accessories,46
touch,46
chinese,45
model,45
ensure,45
echo,45
treatments,45
customer,45
retail,45
legal,45
run,45
recovering,45
alone,45
ananavarro,45
suffering,45
highest,44
necessary,44
berlin,44
online,44
expertise,44
deal,44
54,44
details,44
investigator,44
expected,44
increased,44
inspect,44
jordan,44
gull,44
mali,43
removed,43
strut,43
organisers,43
divided,43
words,43
79,43
hid,42
districts,42
based,42
near,42
unemployment,42
purchases,42
arizona,42
hydroxychloroquineworks,42
plandemic,42
routinely,42
plasma,42
scottadamssays,42
average,41
plus,41
splattered,41
windshields,41
answer,41
rose,41
cells,41
cane,41
maintenance,41
freedoms,41
sees,41
baby,41
poor,41
sturgis,40
victorian,40
asthma,40
lawmakers,40
manpower,40
updayuk,40
protocols,40
to,39
arguments,39
comfortable,39
awesome,39
responsible,39
italy,38
planned,38
infringe,38
nygovcuomo,38
labeling,38
youtube,38
optional,38
worth,38
selfishly,38
charged,38
70,38
court,38
warned,38
disproves,37
effects,37
plain,37
brigade,37
however,37
providing,37
girl,36
experienced,36
throw,36
key,36
startup,36
creative,36
adviser,36
journey,36
chides,35
numerous,35
chipotle,35
loss,35
gopleader,35
duchess,35
style,35
campus,35
visitors,35
form,35
attacking,35
all,34
mistake,34
severity,34
reeves,34
gifts,34
prevention,34
gay,34
smashed,34
husband,34
disabilityawareness,34
deniers,34
border,34
motorcycle,33
rulebreakers,33
heat,33
floral,33
helpful,33
staying,33
mocks,33
plea,33
yahoonews,33
purpose,33
usage,33
rejecting,32
printed,32
artist,32
apply,32
fill,32
suburban,32
rapert,32
wales,32
smart,32
disclosures,32
pictures,32
meet,32
coveryourface,31
threat,31
evolved,31
cough,31
35,31
smaller,31
multi,31
drinking,31
essential,31
concrete,30
suffered,30
00,30
bjp,30
packed,30
bath,30
cdcgov,30
disprove,29
contagious,29
province,29
maskne,29
showed,29
medicines,29
vitamins,29
1918,29
bacteria,29
recommendations,29
jason,29
spend,29
oil,29
kilometres,29
cents,29
early,28
win,28
paracetamol,28
break,28
scrub,28
expanded,28
cousin,28
2017,28
promotes,28
47,28
antibiotic,28
500,28
160,28
protective,28
tate,28
cheapest,28
annoying,28
door,28
choose,27
helped,27
ensuring,27
steep,27
chain,27
men,27
communities,27
double,27
nytimes,27
chief,27
planning,26
distributed,26
lockdowns,26
injured,26
clashes,26
layer,26
99,26
videos,25
decrease,25
bag,25
heart,25
enforcement,25
solidarity,24
negative,23
stayhome,23
dakota,23
art,23
fair,23
fabric,23
346,23
japanese,23
paris,23
saw,22
tiktok,22
greatly,22
middle,22
strict,21
sparks,21
supporting,21
gathering,21
correctly,20
town,20
brainless,20
criticism,20
ventilators,20
